country,year,sex,age,suicides_no,population
Aruba,1999,female,75+ years,0.0,1475.0
Aruba,1999,male,15-24 years,2.0,5428.0
Aruba,1999,male,25-34 years,4.0,7031.0
Aruba,1999,male,35-54 years,3.0,13807.0
Aruba,1999,male,5-14 years,0.0,6923.0
Aruba,1999,male,55-74 years,0.0,5395.0
Aruba,1999,male,75+ years,0.0,974.0
Aruba,2000,female,15-24 years,0.0,5675.0
Aruba,2000,female,25-34 years,0.0,7347.0
Aruba,2000,female,35-54 years,2.0,15624.0
Aruba,2000,female,5-14 years,0.0,6974.0
Aruba,2000,female,55-74 years,0.0,6487.0
Aruba,2000,female,75+ years,2.0,1499.0
Aruba,2000,male,15-24 years,0.0,5514.0
Aruba,2000,male,25-34 years,3.0,6828.0
Aruba,2000,male,35-54 years,2.0,14228.0
Aruba,2000,male,5-14 years,0.0,7111.0
Aruba,2000,male,55-74 years,0.0,5612.0
Aruba,2000,male,75+ years,1.0,989.0
Aruba,2001,female,15-24 years,0.0,5897.0
Aruba,2001,female,25-34 years,0.0,7290.0
Aruba,2001,female,35-54 years,0.0,16210.0
Aruba,2001,female,5-14 years,0.0,7181.0
Aruba,2001,female,55-74 years,0.0,6793.0
Aruba,2001,female,75+ years,0.0,1519.0
Aruba,2001,male,15-24 years,0.0,5712.0
Aruba,2001,male,25-34 years,0.0,6638.0
Aruba,2001,male,35-54 years,4.0,14663.0
Aruba,2001,male,5-14 years,0.0,7263.0
Aruba,2001,male,55-74 years,0.0,5846.0
Aruba,2001,male,75+ years,0.0,1033.0
Aruba,2002,female,15-24 years,0.0,6151.0
Aruba,2002,female,25-34 years,0.0,7233.0
Aruba,2002,female,35-54 years,0.0,16782.0
Aruba,2002,female,5-14 years,0.0,7374.0
Aruba,2002,female,55-74 years,0.0,7128.0
Aruba,2002,female,75+ years,0.0,1545.0
Aruba,2002,male,15-24 years,1.0,5938.0
Aruba,2002,male,25-34 years,2.0,6459.0
Aruba,2002,male,35-54 years,2.0,15082.0
Aruba,2002,male,5-14 years,0.0,7406.0
Aruba,2002,male,55-74 years,4.0,6116.0
Aruba,2002,male,75+ years,0.0,1070.0
Aruba,2003,female,15-24 years,0.0,6412.0
Aruba,2003,female,25-34 years,0.0,7173.0
Aruba,2003,female,35-54 years,0.0,17314.0
Aruba,2003,female,5-14 years,0.0,7527.0
Aruba,2003,female,55-74 years,0.0,7479.0
Aruba,2003,female,75+ years,0.0,1580.0
Aruba,2003,male,15-24 years,0.0,6176.0
Aruba,2003,male,25-34 years,0.0,6299.0
Aruba,2003,male,35-54 years,2.0,15463.0
Aruba,2003,male,5-14 years,0.0,7525.0
Aruba,2003,male,55-74 years,0.0,6402.0
Aruba,2003,male,75+ years,0.0,1107.0
Aruba,2004,female,15-24 years,1.0,6650.0
Aruba,2004,female,25-34 years,0.0,7102.0
Aruba,2004,female,35-54 years,0.0,17769.0
Aruba,2004,female,5-14 years,0.0,7610.0
Aruba,2004,female,55-74 years,0.0,7820.0
Aruba,2004,female,75+ years,0.0,1616.0
Aruba,2004,male,15-24 years,0.0,6395.0
Aruba,2004,male,25-34 years,1.0,6164.0
Aruba,2004,male,35-54 years,2.0,15784.0
Aruba,2004,male,5-14 years,0.0,7587.0
Aruba,2004,male,55-74 years,3.0,6702.0
Aruba,2004,male,75+ years,1.0,1136.0
Aruba,2005,female,15-24 years,1.0,6843.0
Aruba,2005,female,25-34 years,1.0,7004.0
Aruba,2005,female,35-54 years,2.0,18117.0
Aruba,2005,female,5-14 years,0.0,7604.0
Aruba,2005,female,55-74 years,1.0,8137.0
Aruba,2005,female,75+ years,0.0,1654.0
Aruba,2005,male,15-24 years,0.0,6576.0
Aruba,2005,male,25-34 years,0.0,6051.0
Aruba,2005,male,35-54 years,3.0,16011.0
Aruba,2005,male,5-14 years,0.0,7577.0
Aruba,2005,male,55-74 years,2.0,6989.0
Aruba,2005,male,75+ years,0.0,1165.0
Aruba,2006,female,15-24 years,0.0,6736.0
Aruba,2006,female,25-34 years,0.0,6928.0
Aruba,2006,female,35-54 years,2.0,18297.0
Aruba,2006,female,5-14 years,0.0,7507.0
Aruba,2006,female,55-74 years,0.0,8553.0
Aruba,2006,female,75+ years,0.0,1772.0
Aruba,2006,male,15-24 years,0.0,6519.0
Aruba,2006,male,25-34 years,4.0,5994.0
Aruba,2006,male,35-54 years,3.0,16086.0
Aruba,2006,male,5-14 years,0.0,7575.0
Aruba,2006,male,55-74 years,0.0,7316.0
Aruba,2006,male,75+ years,0.0,1225.0
Aruba,2007,female,15-24 years,0.0,6548.0
Aruba,2007,female,25-34 years,0.0,6847.0
Aruba,2007,female,35-54 years,0.0,18313.0
Aruba,2007,female,5-14 years,0.0,7391.0
Aruba,2007,female,55-74 years,1.0,8952.0
Aruba,2007,female,75+ years,0.0,1890.0
Aruba,2007,male,15-24 years,1.0,6440.0
Aruba,2007,male,25-34 years,2.0,5935.0
Aruba,2007,male,35-54 years,3.0,16040.0
Aruba,2007,male,5-14 years,0.0,7537.0
Aruba,2007,male,55-74 years,1.0,7641.0
Aruba,2007,male,75+ years,0.0,1280.0
Aruba,2008,female,15-24 years,0.0,6335.0
Aruba,2008,female,25-34 years,0.0,6757.0
Aruba,2008,female,35-54 years,1.0,18191.0
Aruba,2008,female,5-14 years,0.0,7269.0
Aruba,2008,female,55-74 years,0.0,9341.0
Aruba,2008,female,75+ years,0.0,2007.0
Aruba,2008,male,15-24 years,0.0,6385.0
Aruba,2008,male,25-34 years,1.0,5849.0
Aruba,2008,male,35-54 years,1.0,15912.0
Aruba,2008,male,5-14 years,0.0,7476.0
Aruba,2008,male,55-74 years,1.0,7959.0
Aruba,2008,male,75+ years,0.0,1333.0
Aruba,2009,female,15-24 years,0.0,6152.0
Aruba,2009,female,25-34 years,0.0,6646.0
Aruba,2009,female,35-54 years,0.0,18003.0
Aruba,2009,female,5-14 years,0.0,7178.0
Aruba,2009,female,55-74 years,0.0,9744.0
Aruba,2009,female,75+ years,0.0,2131.0
Aruba,2009,male,15-24 years,0.0,6380.0
Aruba,2009,male,25-34 years,1.0,5729.0
Aruba,2009,male,35-54 years,2.0,15734.0
Aruba,2009,male,5-14 years,0.0,7420.0
Aruba,2009,male,55-74 years,1.0,8291.0
Aruba,2009,male,75+ years,0.0,1387.0
Aruba,2010,female,15-24 years,0.0,6031.0
Aruba,2010,female,25-34 years,0.0,6488.0
Aruba,2010,female,35-54 years,0.0,17826.0
Aruba,2010,female,5-14 years,0.0,7148.0
Aruba,2010,female,55-74 years,1.0,10186.0
Aruba,2010,female,75+ years,0.0,2264.0
Aruba,2010,male,15-24 years,0.0,6437.0
Aruba,2010,male,25-34 years,0.0,5568.0
Aruba,2010,male,35-54 years,4.0,15543.0
Aruba,2010,male,5-14 years,0.0,7414.0
Aruba,2010,male,55-74 years,2.0,8660.0
Aruba,2010,male,75+ years,0.0,1441.0
Aruba,2011,female,15-24 years,0.0,6272.0
Aruba,2011,female,25-34 years,1.0,6264.0
Aruba,2011,female,35-54 years,0.0,17691.0
Aruba,2011,female,5-14 years,0.0,7064.0
Aruba,2011,female,55-74 years,1.0,10536.0
Aruba,2011,female,75+ years,0.0,2358.0
Aruba,2011,male,15-24 years,1.0,6706.0
Aruba,2011,male,25-34 years,0.0,5440.0
Aruba,2011,male,35-54 years,3.0,15388.0
Aruba,2011,male,5-14 years,0.0,7324.0
Aruba,2011,male,55-74 years,3.0,8940.0
Aruba,2011,male,75+ years,0.0,1505.0
Aruba,2012,female,15-24 years,0.0,6557.0
Aruba,2012,female,25-34 years,2.0,6041.0
Aruba,2012,female,35-54 years,0.0,17588.0
Aruba,2012,female,5-14 years,0.0,7001.0
Aruba,2012,female,55-74 years,0.0,10931.0
Aruba,2012,female,75+ years,0.0,2463.0
Aruba,2012,male,15-24 years,0.0,6982.0
Aruba,2012,male,25-34 years,0.0,5340.0
Aruba,2012,male,35-54 years,1.0,15235.0
Aruba,2012,male,5-14 years,0.0,7258.0
Aruba,2012,male,55-74 years,0.0,9258.0
Aruba,2012,male,75+ years,0.0,1561.0
Aruba,2013,female,15-24 years,0.0,6854.0
Aruba,2013,female,25-34 years,0.0,5842.0
Aruba,2013,female,35-54 years,0.0,17489.0
Aruba,2013,female,5-14 years,0.0,6952.0
Aruba,2013,female,55-74 years,1.0,11371.0
Aruba,2013,female,75+ years,0.0,2575.0
Aruba,2013,male,15-24 years,0.0,7242.0
Aruba,2013,male,25-34 years,0.0,5281.0
Aruba,2013,male,35-54 years,1.0,15072.0
Aruba,2013,male,5-14 years,0.0,7205.0
Aruba,2013,male,55-74 years,0.0,9611.0
Aruba,2013,male,75+ years,0.0,1616.0
Aruba,2014,female,15-24 years,0.0,7109.0
Aruba,2014,female,25-34 years,0.0,5700.0
Aruba,2014,female,35-54 years,1.0,17341.0
Aruba,2014,female,5-14 years,0.0,6898.0
Aruba,2014,female,55-74 years,1.0,11851.0
Aruba,2014,female,75+ years,0.0,2676.0
Aruba,2014,male,15-24 years,0.0,7451.0
Aruba,2014,male,25-34 years,2.0,5284.0
Aruba,2014,male,35-54 years,0.0,14874.0
Aruba,2014,male,5-14 years,0.0,7146.0
Aruba,2014,male,55-74 years,1.0,9996.0
Aruba,2014,male,75+ years,0.0,1662.0
Aruba,2015,female,15-24 years,1.0,7290.0
Aruba,2015,female,25-34 years,0.0,5635.0
Aruba,2015,female,35-54 years,0.0,17119.0
Aruba,2015,female,5-14 years,1.0,6822.0
Aruba,2015,female,55-74 years,0.0,12359.0
Aruba,2015,female,75+ years,0.0,2764.0
Aruba,2015,male,15-24 years,2.0,7587.0
Aruba,2015,male,25-34 years,1.0,5358.0
Aruba,2015,male,35-54 years,3.0,14613.0
Aruba,2015,male,5-14 years,0.0,7066.0
Aruba,2015,male,55-74 years,1.0,10400.0
Aruba,2015,male,75+ years,0.0,1699.0
Australia,1979,female,15-24 years,71.0,1236800.0
Australia,1979,female,25-34 years,86.0,1138500.0
Australia,1979,female,35-54 years,171.0,1572100.0
Australia,1979,female,5-14 years,1.0,1246500.0
Australia,1979,female,55-74 years,135.0,1137800.0
Australia,1979,female,75+ years,15.0,309900.0
Australia,1979,male,15-24 years,234.0,1290800.0
Australia,1979,male,25-34 years,272.0,1168800.0
Australia,1979,male,35-54 years,415.0,1660700.0
Australia,1979,male,5-14 years,2.0,1312400.0
Australia,1979,male,55-74 years,240.0,1033500.0
Australia,1979,male,75+ years,33.0,171600.0
Australia,1980,female,15-24 years,56.0,1244600.0
Australia,1980,female,25-34 years,81.0,1168300.0
Australia,1980,female,35-54 years,152.0,1597800.0
Australia,1980,female,5-14 years,2.0,1250400.0
Australia,1980,female,55-74 years,88.0,1165900.0
Australia,1980,female,75+ years,29.0,319300.0
Australia,1980,male,15-24 years,229.0,1304600.0
Australia,1980,male,25-34 years,273.0,1192000.0
Australia,1980,male,35-54 years,387.0,1688500.0
Australia,1980,male,5-14 years,4.0,1316100.0
Australia,1980,male,55-74 years,248.0,1059100.0
Australia,1980,male,75+ years,57.0,178500.0
Australia,1981,female,15-24 years,56.0,1280300.0
Australia,1981,female,25-34 years,71.0,1213700.0
Australia,1981,female,35-54 years,160.0,1629500.0
Australia,1981,female,5-14 years,1.0,1264700.0
Australia,1981,female,55-74 years,104.0,1203000.0
Australia,1981,female,75+ years,21.0,331100.0
Australia,1981,male,15-24 years,238.0,1321500.0
Australia,1981,male,25-34 years,271.0,1243400.0
Australia,1981,male,35-54 years,410.0,1702500.0
Australia,1981,male,5-14 years,4.0,1322800.0
Australia,1981,male,55-74 years,276.0,1088800.0
Australia,1981,male,75+ years,59.0,187100.0
Australia,1982,female,15-24 years,39.0,1289000.0
Australia,1982,female,25-34 years,88.0,1226400.0
Australia,1982,female,35-54 years,156.0,1687000.0
Australia,1982,female,5-14 years,1.0,1266000.0
Australia,1982,female,55-74 years,135.0,1228000.0
Australia,1982,female,75+ years,29.0,342300.0
Australia,1982,male,15-24 years,272.0,1334000.0
Australia,1982,male,25-34 years,303.0,1257500.0
Australia,1982,male,35-54 years,370.0,1764100.0
Australia,1982,male,5-14 years,10.0,1323600.0
Australia,1982,male,55-74 years,290.0,1112100.0
Australia,1982,male,75+ years,73.0,193600.0
Australia,1983,female,15-24 years,48.0,1291900.0
Australia,1983,female,25-34 years,80.0,1241900.0
Australia,1983,female,35-54 years,138.0,1734200.0
Australia,1983,female,5-14 years,1.0,1260700.0
Australia,1983,female,55-74 years,107.0,1250200.0
Australia,1983,female,75+ years,25.0,354600.0
Australia,1983,male,15-24 years,247.0,1338300.0
Australia,1983,male,25-34 years,306.0,1270200.0
Australia,1983,male,35-54 years,371.0,1811400.0
Australia,1983,male,5-14 years,7.0,1319100.0
Australia,1983,male,55-74 years,287.0,1136000.0
Australia,1983,male,75+ years,80.0,201100.0
Australia,1984,female,15-24 years,56.0,1297500.0
Australia,1984,female,25-34 years,77.0,1256000.0
Australia,1984,female,35-54 years,148.0,1780500.0
Australia,1984,female,5-14 years,0.0,1245300.0
Australia,1984,female,55-74 years,102.0,1270400.0
Australia,1984,female,75+ years,23.0,369200.0
Australia,1984,male,15-24 years,260.0,1346400.0
Australia,1984,male,25-34 years,331.0,1282100.0
Australia,1984,male,35-54 years,400.0,1855100.0
Australia,1984,male,5-14 years,10.0,1303600.0
Australia,1984,male,55-74 years,286.0,1158400.0
Australia,1984,male,75+ years,60.0,210300.0
Australia,1985,female,15-24 years,69.0,1304000.0
Australia,1985,female,25-34 years,64.0,1275900.0
Australia,1985,female,35-54 years,143.0,1832700.0
Australia,1985,female,5-14 years,4.0,1231400.0
Australia,1985,female,55-74 years,109.0,1286900.0
Australia,1985,female,75+ years,36.0,382900.0
Australia,1985,male,15-24 years,315.0,1355800.0
Australia,1985,male,25-34 years,357.0,1299100.0
Australia,1985,male,35-54 years,411.0,1906800.0
Australia,1985,male,5-14 years,4.0,1290600.0
Australia,1985,male,55-74 years,282.0,1177400.0
Australia,1985,male,75+ years,67.0,219000.0
Australia,1986,female,15-24 years,77.0,1315000.0
Australia,1986,female,25-34 years,88.0,1300200.0
Australia,1986,female,35-54 years,169.0,1888100.0
Australia,1986,female,5-14 years,1.0,1213900.0
Australia,1986,female,55-74 years,105.0,1306500.0
Australia,1986,female,75+ years,23.0,405000.0
Australia,1986,male,15-24 years,296.0,1369000.0
Australia,1986,male,25-34 years,367.0,1317500.0
Australia,1986,male,35-54 years,487.0,1972000.0
Australia,1986,male,5-14 years,18.0,1277100.0
Australia,1986,male,55-74 years,324.0,1211800.0
Australia,1986,male,75+ years,89.0,233700.0
Australia,1987,female,15-24 years,73.0,1329700.0
Australia,1987,female,25-34 years,70.0,1327700.0
Australia,1987,female,35-54 years,145.0,1950500.0
Australia,1987,female,5-14 years,1.0,1201300.0
Australia,1987,female,55-74 years,110.0,1318600.0
Australia,1987,female,75+ years,38.0,421200.0
Australia,1987,male,15-24 years,354.0,1383900.0
Australia,1987,male,25-34 years,374.0,1345900.0
Australia,1987,male,35-54 years,554.0,2031000.0
Australia,1987,male,5-14 years,6.0,1264900.0
Australia,1987,male,55-74 years,328.0,1227000.0
Australia,1987,male,75+ years,111.0,244800.0
Australia,1988,female,15-24 years,53.0,1340300.0
Australia,1988,female,25-34 years,106.0,1354700.0
Australia,1988,female,35-54 years,157.0,2019000.0
Australia,1988,female,5-14 years,1.0,1200000.0
Australia,1988,female,55-74 years,103.0,1330200.0
Australia,1988,female,75+ years,40.0,438100.0
Australia,1988,male,15-24 years,366.0,1395800.0
Australia,1988,male,25-34 years,398.0,1375100.0
Australia,1988,male,35-54 years,532.0,2097100.0
Australia,1988,male,5-14 years,6.0,1264700.0
Australia,1988,male,55-74 years,317.0,1240700.0
Australia,1988,male,75+ years,93.0,256400.0
Australia,1989,female,15-24 years,51.0,1349700.0
Australia,1989,female,25-34 years,87.0,1383800.0
Australia,1989,female,35-54 years,130.0,2086700.0
Australia,1989,female,5-14 years,1.0,1207800.0
Australia,1989,female,55-74 years,124.0,1340300.0
Australia,1989,female,75+ years,31.0,451800.0
Australia,1989,male,15-24 years,353.0,1399300.0
Australia,1989,male,25-34 years,406.0,1399000.0
Australia,1989,male,35-54 years,475.0,2156900.0
Australia,1989,male,5-14 years,8.0,1273300.0
Australia,1989,male,55-74 years,309.0,1255100.0
Australia,1989,male,75+ years,91.0,266900.0
Australia,1990,female,15-24 years,64.0,1354800.0
Australia,1990,female,25-34 years,109.0,1401200.0
Australia,1990,female,35-54 years,136.0,2154800.0
Australia,1990,female,5-14 years,0.0,1215500.0
Australia,1990,female,55-74 years,98.0,1349000.0
Australia,1990,female,75+ years,37.0,465600.0
Australia,1990,male,15-24 years,374.0,1405900.0
Australia,1990,male,25-34 years,418.0,1415000.0
Australia,1990,male,35-54 years,549.0,2220600.0
Australia,1990,male,5-14 years,5.0,1281300.0
Australia,1990,male,55-74 years,325.0,1266400.0
Australia,1990,male,75+ years,87.0,276900.0
Australia,1991,female,15-24 years,84.0,1354900.0
Australia,1991,female,25-34 years,91.0,1408900.0
Australia,1991,female,35-54 years,169.0,2219100.0
Australia,1991,female,5-14 years,3.0,1223100.0
Australia,1991,female,55-74 years,96.0,1362200.0
Australia,1991,female,75+ years,39.0,480900.0
Australia,1991,male,15-24 years,354.0,1405900.0
Australia,1991,male,25-34 years,427.0,1416500.0
Australia,1991,male,35-54 years,631.0,2279600.0
Australia,1991,male,5-14 years,7.0,1290700.0
Australia,1991,male,55-74 years,273.0,1282700.0
Australia,1991,male,75+ years,114.0,287600.0
Australia,1992,female,15-24 years,76.0,1351300.0
Australia,1992,female,25-34 years,96.0,1412600.0
Australia,1992,female,35-54 years,144.0,2280900.0
Australia,1992,female,5-14 years,2.0,1230600.0
Australia,1992,female,55-74 years,102.0,1376100.0
Australia,1992,female,75+ years,45.0,497100.0
Australia,1992,male,15-24 years,384.0,1405300.0
Australia,1992,male,25-34 years,407.0,1417200.0
Australia,1992,male,35-54 years,579.0,2336200.0
Australia,1992,male,5-14 years,4.0,1298000.0
Australia,1992,male,55-74 years,325.0,1299600.0
Australia,1992,male,75+ years,87.0,298600.0
Australia,1993,female,15-24 years,50.0,1344900.0
Australia,1993,female,25-34 years,76.0,1409500.0
Australia,1993,female,35-54 years,161.0,2340600.0
Australia,1993,female,5-14 years,2.0,1236400.0
Australia,1993,female,55-74 years,75.0,1392400.0
Australia,1993,female,75+ years,34.0,510500.0
Australia,1993,male,15-24 years,332.0,1401500.0
Australia,1993,male,25-34 years,392.0,1413500.0
Australia,1993,male,35-54 years,523.0,2389000.0
Australia,1993,male,5-14 years,5.0,1303300.0
Australia,1993,male,55-74 years,293.0,1320700.0
Australia,1993,male,75+ years,95.0,307700.0
Australia,1994,female,15-24 years,55.0,1336300.0
Australia,1994,female,25-34 years,88.0,1411500.0
Australia,1994,female,35-54 years,162.0,2400300.0
Australia,1994,female,5-14 years,1.0,1243200.0
Australia,1994,female,55-74 years,79.0,1411700.0
Australia,1994,female,75+ years,33.0,522900.0
Australia,1994,male,15-24 years,377.0,1396400.0
Australia,1994,male,25-34 years,426.0,1414900.0
Australia,1994,male,35-54 years,648.0,2441200.0
Australia,1994,male,5-14 years,3.0,1310100.0
Australia,1994,male,55-74 years,311.0,1345000.0
Australia,1994,male,75+ years,100.0,315900.0
Australia,1995,female,15-24 years,81.0,1321300.0
Australia,1995,female,25-34 years,91.0,1417500.0
Australia,1995,female,35-54 years,180.0,2472200.0
Australia,1995,female,5-14 years,0.0,1261500.0
Australia,1995,female,55-74 years,79.0,1430300.0
Australia,1995,female,75+ years,28.0,539200.0
Australia,1995,male,15-24 years,318.0,1374600.0
Australia,1995,male,25-34 years,440.0,1421100.0
Australia,1995,male,35-54 years,587.0,2507400.0
Australia,1995,male,5-14 years,4.0,1326300.0
Australia,1995,male,55-74 years,274.0,1366600.0
Australia,1995,male,75+ years,88.0,328300.0
Australia,1996,female,15-24 years,59.0,1311800.0
Australia,1996,female,25-34 years,98.0,1431400.0
Australia,1996,female,35-54 years,182.0,2545300.0
Australia,1996,female,5-14 years,7.0,1274800.0
Australia,1996,female,55-74 years,86.0,1445900.0
Australia,1996,female,75+ years,28.0,563200.0
Australia,1996,male,15-24 years,366.0,1364200.0
Australia,1996,male,25-34 years,471.0,1431200.0
Australia,1996,male,35-54 years,669.0,2574500.0
Australia,1996,male,5-14 years,8.0,1339500.0
Australia,1996,male,55-74 years,330.0,1387200.0
Australia,1996,male,75+ years,122.0,346100.0
Australia,1997,female,15-24 years,86.0,1293106.0
Australia,1997,female,25-34 years,109.0,1441724.0
Australia,1997,female,35-54 years,219.0,2614291.0
Australia,1997,female,5-14 years,7.0,1283025.0
Australia,1997,female,55-74 years,96.0,1465721.0
Australia,1997,female,75+ years,40.0,585676.0
Australia,1997,male,15-24 years,408.0,1343245.0
Australia,1997,male,25-34 years,529.0,1436732.0
Australia,1997,male,35-54 years,717.0,2632245.0
Australia,1997,male,5-14 years,7.0,1347206.0
Australia,1997,male,55-74 years,305.0,1415672.0
Australia,1997,male,75+ years,123.0,362657.0
Australia,1998,female,15-24 years,81.0,1280391.0
Australia,1998,female,25-34 years,109.0,1443163.0
Australia,1998,female,35-54 years,202.0,2680955.0
Australia,1998,female,5-14 years,2.0,1291019.0
Australia,1998,female,55-74 years,90.0,1486036.0
Australia,1998,female,75+ years,40.0,607609.0
Australia,1998,male,15-24 years,353.0,1330598.0
Australia,1998,male,25-34 years,579.0,1434140.0
Australia,1998,male,35-54 years,773.0,2687916.0
Australia,1998,male,5-14 years,6.0,1355317.0
Australia,1998,male,55-74 years,301.0,1444867.0
Australia,1998,male,75+ years,96.0,379719.0
Australia,1999,female,15-24 years,70.0,1277560.0
Australia,1999,female,25-34 years,117.0,1443911.0
Australia,1999,female,35-54 years,201.0,2735588.0
Australia,1999,female,5-14 years,6.0,1300535.0
Australia,1999,female,55-74 years,74.0,1516348.0
Australia,1999,female,75+ years,21.0,630042.0
Australia,1999,male,15-24 years,303.0,1326531.0
Australia,1999,male,25-34 years,511.0,1431712.0
Australia,1999,male,35-54 years,741.0,2733238.0
Australia,1999,male,5-14 years,10.0,1366184.0
Australia,1999,male,55-74 years,315.0,1482441.0
Australia,1999,male,75+ years,119.0,397612.0
Australia,2000,female,15-24 years,78.0,1285283.0
Australia,2000,female,25-34 years,106.0,1445332.0
Australia,2000,female,35-54 years,200.0,2782583.0
Australia,2000,female,5-14 years,1.0,1309796.0
Australia,2000,female,55-74 years,87.0,1549060.0
Australia,2000,female,75+ years,33.0,652895.0
Australia,2000,male,15-24 years,271.0,1333011.0
Australia,2000,male,25-34 years,466.0,1430700.0
Australia,2000,male,35-54 years,745.0,2769752.0
Australia,2000,male,5-14 years,8.0,1377301.0
Australia,2000,male,55-74 years,281.0,1522620.0
Australia,2000,male,75+ years,115.0,416077.0
Australia,2001,female,15-24 years,63.0,1303713.0
Australia,2001,female,25-34 years,109.0,1445867.0
Australia,2001,female,35-54 years,226.0,2827367.0
Australia,2001,female,5-14 years,4.0,1317968.0
Australia,2001,female,55-74 years,81.0,1585702.0
Australia,2001,female,75+ years,39.0,677113.0
Australia,2001,male,15-24 years,280.0,1351444.0
Australia,2001,male,25-34 years,489.0,1427829.0
Australia,2001,male,35-54 years,752.0,2803465.0
Australia,2001,male,5-14 years,4.0,1386873.0
Australia,2001,male,55-74 years,296.0,1566014.0
Australia,2001,male,75+ years,115.0,437528.0
Australia,2002,female,15-24 years,58.0,1316527.0
Australia,2002,female,25-34 years,103.0,1444148.0
Australia,2002,female,35-54 years,213.0,2845525.0
Australia,2002,female,5-14 years,4.0,1321845.0
Australia,2002,female,55-74 years,92.0,1643643.0
Australia,2002,female,75+ years,36.0,696793.0
Australia,2002,male,15-24 years,246.0,1372770.0
Australia,2002,male,25-34 years,452.0,1433165.0
Australia,2002,male,35-54 years,744.0,2820596.0
Australia,2002,male,5-14 years,4.0,1391412.0
Australia,2002,male,55-74 years,266.0,1626692.0
Australia,2002,male,75+ years,101.0,456942.0
Australia,2003,female,15-24 years,48.0,1333189.0
Australia,2003,female,25-34 years,106.0,1444160.0
Australia,2003,female,35-54 years,195.0,2868971.0
Australia,2003,female,5-14 years,7.0,1323202.0
Australia,2003,female,55-74 years,91.0,1697104.0
Australia,2003,female,75+ years,24.0,716236.0
Australia,2003,male,15-24 years,243.0,1394989.0
Australia,2003,male,25-34 years,394.0,1437607.0
Australia,2003,male,35-54 years,654.0,2840522.0
Australia,2003,male,5-14 years,7.0,1393719.0
Australia,2003,male,55-74 years,284.0,1681943.0
Australia,2003,male,75+ years,103.0,476387.0
Australia,2004,female,15-24 years,67.0,1364452.0
Australia,2004,female,25-34 years,82.0,1446557.0
Australia,2004,female,35-54 years,183.0,2902618.0
Australia,2004,female,5-14 years,1.0,1329715.0
Australia,2004,female,55-74 years,69.0,1741477.0
Australia,2004,female,75+ years,40.0,726532.0
Australia,2004,male,15-24 years,205.0,1420482.0
Australia,2004,male,25-34 years,386.0,1441319.0
Australia,2004,male,35-54 years,655.0,2868425.0
Australia,2004,male,5-14 years,7.0,1402222.0
Australia,2004,male,55-74 years,293.0,1721736.0
Australia,2004,male,75+ years,126.0,489016.0
Australia,2006,female,15-24 years,68.0,1388615.0
Australia,2006,female,25-34 years,74.0,1444570.0
Australia,2006,female,35-54 years,195.0,2934459.0
Australia,2006,female,5-14 years,1.0,1332380.0
Australia,2006,female,55-74 years,115.0,1798232.0
Australia,2006,female,75+ years,41.0,743060.0
Australia,2006,male,15-24 years,230.0,1446866.0
Australia,2006,male,25-34 years,277.0,1442942.0
Australia,2006,male,35-54 years,686.0,2894571.0
Australia,2006,male,5-14 years,7.0,1404186.0
Australia,2006,male,55-74 years,309.0,1772439.0
Australia,2006,male,75+ years,114.0,506926.0
Australia,2007,female,15-24 years,66.0,1440419.0
Australia,2007,female,25-34 years,90.0,1460752.0
Australia,2007,female,35-54 years,219.0,3025248.0
Australia,2007,female,5-14 years,4.0,1337384.0
Australia,2007,female,55-74 years,118.0,1911478.0
Australia,2007,female,75+ years,33.0,770691.0
Australia,2007,male,15-24 years,234.0,1515524.0
Australia,2007,male,25-34 years,341.0,1470431.0
Australia,2007,male,35-54 years,687.0,2977977.0
Australia,2007,male,5-14 years,8.0,1408182.0
Australia,2007,male,55-74 years,305.0,1877160.0
Australia,2007,male,75+ years,124.0,539184.0
Australia,2008,female,15-24 years,60.0,1473105.0
Australia,2008,female,25-34 years,90.0,1494968.0
Australia,2008,female,35-54 years,231.0,3066609.0
Australia,2008,female,5-14 years,3.0,1340626.0
Australia,2008,female,55-74 years,97.0,1974752.0
Australia,2008,female,75+ years,27.0,781742.0
Australia,2008,male,15-24 years,228.0,1560974.0
Australia,2008,male,25-34 years,354.0,1512033.0
Australia,2008,male,35-54 years,765.0,3015761.0
Australia,2008,male,5-14 years,8.0,1411650.0
Australia,2008,male,55-74 years,357.0,1935161.0
Australia,2008,male,75+ years,121.0,552931.0
Australia,2009,female,15-24 years,66.0,1506719.0
Australia,2009,female,25-34 years,103.0,1541393.0
Australia,2009,female,35-54 years,221.0,3104929.0
Australia,2009,female,5-14 years,3.0,1345910.0
Australia,2009,female,55-74 years,116.0,2037989.0
Australia,2009,female,75+ years,43.0,792218.0
Australia,2009,male,15-24 years,210.0,1605456.0
Australia,2009,male,25-34 years,336.0,1567118.0
Australia,2009,male,35-54 years,755.0,3051649.0
Australia,2009,male,5-14 years,0.0,1417269.0
Australia,2009,male,55-74 years,349.0,1991883.0
Australia,2009,male,75+ years,135.0,566784.0
Australia,2010,female,15-24 years,80.0,1521652.0
Australia,2010,female,25-34 years,94.0,1579905.0
Australia,2010,female,35-54 years,228.0,3132534.0
Australia,2010,female,5-14 years,4.0,1348336.0
Australia,2010,female,55-74 years,104.0,2103428.0
Australia,2010,female,75+ years,43.0,805401.0
